"quest","quest_label","domain","item_no","item_code","item_id","item_text_ar","item_text_en","relevance_score","clarity_score","cultural_fit_score","reviewer_id","comments"
33,"33-month","Communication",6,"c6","q33_c6","٥. امنح طفلك فرصة ليشاهدك تحرك سحّاب المعطف إلى الأعلى وإلى الأسفل، ثم قل “انظر إلى السحاب وهو يذهب إلى الأعلى وإلى الأسفل. “ثم ضع السحّاب في المنتصف واطلب من طفلك أن يُنزله إلى الأسفل. أعد السحّاب إلى المنتصف ثم اطلب من طفلك أن يحركه إلى الأعلى. كرر هذه العملية عدة مرات مع مراعاة وضع السحاب في المنتصف قبل أن تطلب تحريكه. هل يحرك طفلك السحاب إلى الأعلى عندما تقول “إلى الأعلى” وإلى الأسفل عندما تقول “إلى الأسفل”؟","5. Give your child a chance to watch you move the coat's zipper up and down, then say, “Look at the zipper going up and down.” Then place the zipper in the middle and ask your child to pull it down. Return the zipper to the center and ask your child to move it to the top. Repeat this process several times, making sure to center the zipper before asking to move it. Does your child move the zipper up when you say “up” and down when you say “down”?",NA,NA,NA,NA,NA
33,"33-month","Gross motor",1,"gm1","q33_gm1","٦. عندما تسأل طفلك:“ ما اسمك؟” هل يجيب بذكر اسمه الأول أو كنيته؟","6. When you ask your child: “What is your name?” Should he answer by mentioning his first name or nickname?",NA,NA,NA,NA,NA
33,"33-month","Gross motor",2,"gm2","q33_gm2","١. هل يجري طفلك بشكل جيد، ويتوقف بنفسه عن الجري دون أن يسقط أو يصطدم بشيء؟","1. Does your child run well and stop running on his own without falling or bumping into anything?",NA,NA,NA,NA,NA
33,"33-month","Gross motor",3,"gm3","q33_gm3","٢. هل يحرك طفلك ساقه إلى الأمام عند ركل الكرة دون أن يمسك بأي شيء؟","2. Does your child move his leg forward when kicking the ball without catching anything?",NA,NA,NA,NA,NA
33,"33-month","Gross motor",4,"gm4","q33_gm4","٣. هل يقفز طفلك رافعًا كلتا قدميه عن الأرض في نفس الوقت؟","3. Does your child jump with both feet off the ground at the same time?",NA,NA,NA,NA,NA
33,"33-month","Gross motor",5,"gm5","q33_gm5","٤. هل يصعد طفلك سلم الدرج مستخدمًا قدمًا واحدة لكل درجة يصعدها؟","4. Does your child climb stairs using one foot for each step?",NA,NA,NA,NA,NA
33,"33-month","Gross motor",6,"gm6","q33_gm6","٥. هل يقف طفلك على قدم واحدة لمدة ثانية واحدة دون أن يستند إلى شيء؟","5. Does your child stand on one foot for one second without leaning on anything?",NA,NA,NA,NA,NA
33,"33-month","Fine motor",1,"fm1","q33_fm1","٦. أثناء الوقوف، هل يرمي طفلك الكرة إلى الأمام وهو رافعٌ ذراعه بارتفاع كتفه؟","6. While standing, does your child throw the ball forward with his arm raised at shoulder height?",NA,NA,NA,NA,NA
33,"33-month","Fine motor",2,"fm2","q33_fm2","١. بعد أن يشاهدك طفلك ترسم خطًا من أعلى الصفحة إلى أسفلها مستخدمًا قلم تلوين أو قلم رصاص أو حبر، اطلب منه أن يرسم خطًا مشابهًا للذي رسمت. لا تجعله يرسم فوق خطك. هل يستطيع طفلك رىسم خط عمودي؟","1. After your child watches you draw a line from the top to the bottom of the page using a crayon, pencil, or ink, ask him to draw a line similar to the one you drew. Don't let him draw over your line. Can your child draw a vertical line?",NA,NA,NA,NA,NA
33,"33-month","Fine motor",3,"fm3","q33_fm3","٢. هل يدُخل طفلك الخيط بالأشياء الصغيرة المثقوبة، مثل كرات الخرز وحبوب المعكرونة وعجلات الألعاب الصغيرة؟","2. Does your child floss with small, perforated objects, such as bead balls, pasta pods, and small toy wheels?",NA,NA,NA,NA,NA
33,"33-month","Fine motor",4,"fm4","q33_fm4","٣. بعد أن يشاهدك طفلك ترسم خطًا من يمين الصفحة إلى يسارها، اطلب منه أن يرسم خطًا مشابهًا للذي رسمت. لا تجعله يرسم فوق خطك. هل يستطيع طفلك رىسم خط أفقي؟","3. After your child watches you draw a line from the right to the left of the page, ask him to draw a line similar to the one you drew. Don't let him draw over your line. Can your child draw a horizontal line?",NA,NA,NA,NA,NA
33,"33-month","Fine motor",5,"fm5","q33_fm5","٤. بعد أن يشاهدك طفلك ترسم دائرة. اطلب منه أن يرسم دائرة كالتي رسمت. لا تجعله يرسم فوقها. هل يقلدك طفلك برسم دائرة؟","4. After your child watches you draw a circle. Ask him to draw a circle like the one I drew. Don't let him paint over it. Does your child imitate you by drawing a circle?",NA,NA,NA,NA,NA
33,"33-month","Fine motor",6,"fm6","q33_fm6","٥. هل يقلب طفلك صفحات كتاب الواحدة تلو الأخرى؟","5. Does your child turn the pages of a book one by one?",NA,NA,NA,NA,NA
33,"33-month","Problem-solving",1,"cg1","q33_cg1","٦. هل يقص طفلك ورقة باستخدام مقص الأطفال الآمن؟ لا يتوجب عليه أن يقص الورقة، ولكن عليه أن يحرك يده بفتح وإغلاق شفرتي المقص وهو ممسك بالورقة بيده الأخرى.","6. Does your child cut a sheet of paper using child-safe scissors? He does not have to cut the paper, but he must move his hand by opening and closing the blades of the scissors while holding the paper in his other hand.",NA,NA,NA,NA,NA
33,"33-month","Problem-solving",2,"cg2","q33_cg2","١. عندما ينظر طفلك إلى المرآة، اسأله “أين ____ (اسم طفلك)؟ هل يشير طفلك إلى صورته المعكوسة بالمرآة؟","1. When your child looks in the mirror, ask, “Where is ____ (your child’s name)?” Does your child point to his or her reflection in the mirror?",NA,NA,NA,NA,NA
33,"33-month","Problem-solving",3,"cg3","q33_cg3","٢. قم برص أربعة مكعبات أو سيارات في صف مستقيم أمام طفلك، هل يقلدك برصها كلها؟","2. Arrange four blocks or cars in a straight row in front of your child. Does he imitate you by stacking them all?",NA,NA,NA,NA,NA
33,"33-month","Problem-solving",4,"cg4","q33_cg4","٣. إذا أراد طفلك شيئًا بعيدًا عن متناول يديه، هل يبحث عن كرسي أو صندوق ليصعد عليه حتي يحصل على مايريد؟","3. If your child wants something out of his reach, does he look for a chair or box to climb on to get what he wants?",NA,NA,NA,NA,NA
33,"33-month","Problem-solving",5,"cg5","q33_cg5","٤. عندما تشير بإصبعك إلى الصورة المعطاة وتسأل طفلك “ما هذا”؟ هل يجيبك بكلمة تدل على شخص أو ما شابه؟","4. When you point your finger at the given picture and ask your child “What is this”? Does he answer you with a word that refers to a person or something similar?",NA,NA,NA,NA,NA
33,"33-month","Problem-solving",6,"cg6","q33_cg6","١.٤ فضلً اكتب إجابة طفلك في الفراغ التالي:","1.4 Please write your child’s answer in the following space:",NA,NA,NA,NA,NA
33,"33-month","Personal-social",1,"ps1","q33_ps1","٥. عندما تقول لطفلك:“ قل سبعة، ثلاثة”، هل يُعيد عليك الرقمين بنفس الترتيب؟ لا تكرر عليه الأرقام مرة أخرى.","5. When you say to your child: “Say seven, three,” does he repeat the two numbers to you in the same order? Don't repeat the numbers again.",NA,NA,NA,NA,NA
33,"33-month","Personal-social",2,"ps2","q33_ps2","٦. بعد أن يرسم طفلك صورة أو حتى خربشة على الورقة، هل يحدثك عن رسمته؟ (يمكن أن تقول له: “ أخبرني عما رسمت” أو اسأله “ماذا رسمت”؟)","6. After your child draws a picture or even scribbles on paper, does he talk to you about his drawing? (You can say to him: “Tell me about what you drew” or ask him “What did you draw”?)",NA,NA,NA,NA,NA
33,"33-month","Personal-social",3,"ps3","q33_ps3","١. هل يستخدم طفلك الملعقة ليطعم نفسه حتى إن كان يسقط منها القليل من الأكل؟","1. Does your child use a spoon to feed himself, even if he drops some food?",NA,NA,NA,NA,NA
33,"33-month","Personal-social",4,"ps4","q33_ps4","٢. هل يدور طفلك بعربة الأطفال (أو أي لعبة بعجلات) حول الأشياء، ويرجعها إلى الوراء إذا واجه زاوية لا يستطيع اللف عندها؟","2. Does your child spin the stroller (or any toy with wheels) around objects, and roll them back if they encounter a corner where they can't turn?",NA,NA,NA,NA,NA
33,"33-month","Personal-social",5,"ps5","q33_ps5","٣. هل يرتدي طفلك المعطف أوالقميص بنفسه دون مساعدة؟","3. Does your child put on a coat or shirt on his own without help?",NA,NA,NA,NA,NA
33,"33-month","Personal-social",6,"ps6","q33_ps6","٤. بعد أن تضع قدمي طفلك بفتحات سروال واسع، هل يسحب طفلك السروال بالكامل من الأسفل إلى خصره؟","4. After you place your child's feet in the wide openings of the pants, does your child pull the pants all the way down to his or her waist?",NA,NA,NA,NA,NA
36,"36-month","Communication",1,"c1","q36_c1","المعلومات العامة Explain","General information Explain",NA,NA,NA,NA,NA
36,"36-month","Communication",2,"c2","q36_c2","١. عندما تطلب من طفلك أن يشير إلى أنفه، أو عينيه ، أو شعره، أو قدميه، أو أذنيه أو غيرها من أجزاء الجسم، هل يستطيع طفلك الإشارة إلى سبعة أجزاء على الأقل بطريقة صحيحة؟","1. When you ask your child to point to his nose, eyes, hair, feet, ears or other body parts, can your child point to at least seven parts correctly?",NA,NA,NA,NA,NA
36,"36-month","Communication",3,"c3","q36_c3","٢. هل يكوّن طفلك جملً من ثلاث أو أربع كلمات؟","2. Does your child form sentences with three or four words?",NA,NA,NA,NA,NA
36,"36-month","Communication",4,"c4","q36_c4","١.٢ اذكر مثالاً في الفراغ التالي:","1.2 Give an example in the following space:",NA,NA,NA,NA,NA
36,"36-month","Communication",5,"c5","q36_c5","٣. اطلب من طفلك دون أن تساعده بإشارة أو تلميح:“ ضع الكتاب على الطاولة” وَ “ضع الحذاء
تحت الكرسي”. هل ينفذ طفلك الأوامر المطلوبة منه بطريقة صحيحة؟","3. Ask your child, without helping him with a gesture or hint: “Put the book on the table” and “Put the shoes on.”
Under the chair.” Does your child carry out the commands required of him correctly?",NA,NA,NA,NA,NA
36,"36-month","Communication",6,"c6","q36_c6","٤. عند تصفحه لكتاب يحتوي على صور، هل يخبرك طفلك عما تحويه الصور من أحداث؟","4. When browsing a book that contains pictures, does your child tell you about the events in the pictures?",NA,NA,NA,NA,NA
36,"36-month","Gross motor",1,"gm1","q36_gm1","٥. امنح طفلك فرصة ليشاهدك تحرك سحّاب المعطف إلى الأعلى وإلى الأسفل، ثم قل “انظر إلى السحاب وهو يذهب إلى الأعلى وإلى الأسفل. “ثم ضع السحّاب في المنتصف واطلب من طفلك أن يُنزله إلى الأسفل. أعد السحّاب إلى المنتصف ثم اطلب من طفلك أن يحركه إلى الأعلى. كرر هذه العملية عدة مرات مع مراعاة وضع السحاب في المنتصف قبل أن تطلب تحريكه. هل يحرك طفلك السحاب إلى الأعلى عندما تقول “إلى الأعلى” وإلى الأسفل عندما تقول “إلى الأسفل”؟","5. Give your child a chance to watch you move the coat's zipper up and down, then say, “Look at the zipper going up and down.” Then place the zipper in the middle and ask your child to pull it down. Return the zipper to the center and ask your child to move it to the top. Repeat this process several times, making sure to center the zipper before asking to move it. Does your child move the zipper up when you say “up” and down when you say “down”?",NA,NA,NA,NA,NA
